id,per_square_meter_price
COL_289284,43233.359594713555
COL_289305,34204.80251237392
COL_289318,34834.90266116904
COL_289354,93447.64699619879
COL_289399,46890.35724373902
COL_289428,31492.69661515682
COL_289460,50448.94437883298
COL_289493,52483.035069842415
COL_289495,53975.03892177707
COL_289749,43449.98955349393
COL_289763,252361.6599031511
COL_289778,52172.35736413866
COL_289801,37022.00915346021
COL_289971,35623.83123058983
COL_290143,49396.21544088437
COL_290169,61245.73529505498
COL_290252,11831.321968786157
COL_290336,20110.554164637455
COL_290398,33095.60908481378
COL_290403,38626.513160699375
COL_290431,28663.776438123197
COL_290466,43377.28897626274
COL_290486,58089.76678698885
COL_290497,32917.89739963225
COL_290510,38254.54001260843
COL_290559,35717.08443954207
COL_290600,84071.1343773757
COL_290602,96128.16636543792
COL_290716,37911.875727241124
COL_290717,26396.205541231764
COL_290876,60019.83665591304
COL_290966,25397.74394495946
COL_291008,19019.009574496624
COL_291021,378530.42611980764
COL_291043,170051.53860139954
COL_291190,52981.38655748278
COL_291192,38603.81368647667
COL_291274,42100.74599840025
COL_291284,67975.90471653597
COL_291397,35752.67292610044
COL_291450,75946.62062123124
COL_291738,59089.53521501177
COL_291740,33014.56023972817
COL_291825,30903.47154045888
COL_291900,165322.406040858
COL_292045,78620.50194653861
COL_292135,41145.299305530265
COL_292258,81661.51068187866
COL_292275,20217.728095428778
COL_292279,51172.488836178425
COL_292364,55985.11780187525
COL_292417,27125.099333196646
COL_292421,44378.90800722115
COL_292501,51750.78048840814
COL_292654,99207.23912348656
COL_292906,43641.051214925064
COL_292926,20522.91436663558
COL_293123,89725.36964670353
COL_293135,26465.251187473972
COL_293496,46961.383782106204
COL_293497,41543.23973640258
COL_293588,346313.59115812357
COL_293614,136957.27298084815
COL_293631,74660.13838988694
COL_293703,29068.698675236636
COL_293773,26344.433248826324
COL_293780,41633.57648405251
COL_293783,27815.46965119477
COL_293826,38010.30081148544
COL_293889,93428.21116832604
COL_293952,54805.73619999373
COL_293956,33454.10489083323
COL_294068,69312.19720224602
COL_294101,49303.27009250678
COL_294115,44001.95367229446
COL_294143,30854.344168528318
COL_294200,35567.02422635333
