id,per_square_meter_price
COL_289284,48461.57229990486
COL_289305,42790.83136049113
COL_289318,38694.06343706258
COL_289354,112370.00724974676
COL_289399,60201.12301005953
COL_289428,40249.68529485263
COL_289460,62156.74255239564
COL_289493,63775.10596606418
COL_289495,49948.09814791453
COL_289749,52131.00602298418
COL_289763,222109.63742000086
COL_289778,61769.34089432481
COL_289801,36735.92827061619
COL_289971,44527.60320015688
COL_290143,64480.80688713326
COL_290169,75300.62891950135
COL_290252,22483.754982191822
COL_290336,28585.94327941887
COL_290398,43179.65439749848
COL_290403,48604.272734934144
COL_290431,37152.154780109704
COL_290466,47673.20083566621
COL_290486,69900.15323382498
COL_290497,27537.061436549557
COL_290510,46170.06077503736
COL_290559,41332.904846669655
COL_290600,105802.07412162216
COL_290602,101613.89966721252
COL_290716,45495.342115595166
COL_290717,28327.606482598465
COL_290876,102448.36018891766
COL_290966,38402.16023834573
COL_291008,31797.982468721195
COL_291021,335669.50408320077
COL_291043,84136.77939797004
COL_291190,54775.4551247457
COL_291192,54185.25576636988
COL_291274,49888.39729992827
COL_291284,75955.57714264719
COL_291397,36600.592447449206
COL_291450,77731.7826292852
COL_291738,64607.94385950996
COL_291740,31711.07442300088
COL_291825,40043.12799467814
COL_291900,130750.65939944368
COL_292045,91018.05999099303
COL_292135,47134.58579064178
COL_292258,78938.82690355144
COL_292275,26265.26399691614
COL_292279,61570.201214913846
COL_292364,62200.93501859401
COL_292417,33367.14581728036
COL_292421,52971.433819532416
COL_292501,57486.49297419468
COL_292654,79248.55317021364
COL_292906,50187.712303949236
COL_292926,25395.061891752855
COL_293123,114095.42237732859
COL_293135,26459.41577152426
COL_293496,52462.89003631902
COL_293497,49871.724240819094
COL_293588,247730.8537563243
COL_293614,137476.9371560418
COL_293631,93368.88439998597
COL_293703,35645.071786441695
COL_293773,32549.00272706589
COL_293780,50418.68082137505
COL_293783,39793.48284529441
COL_293826,40346.7017324662
COL_293889,99080.55447287169
COL_293952,64010.7778409679
COL_293956,45798.45905566095
COL_294068,74105.669592062
COL_294101,56630.3724030532
COL_294115,49678.178774527565
COL_294143,32440.352565752648
COL_294200,38802.7783840626
COL_294245,33537.0638783403
COL_294261,30531.36851775636
COL_294293,64679.01069026074
COL_294300,113920.81850078124
COL_294350,50015.5599839598
COL_294488,80544.27912158701
COL_294525,54780.32745377846
COL_294553,41871.82756867735
COL_294558,44767.05993781
COL_294593,41877.725332997026
COL_294691,51904.11364469773
COL_294716,29138.762995202007
COL_294729,57654.68305771289
COL_294785,53533.73468082317
COL_294917,69072.85915489374
COL_294951,29512.178085465166
COL_294975,44093.43112183877
COL_295255,25472.50157973863
COL_295327,25101.435991674065
COL_295509,43488.517439387026
COL_295595,69089.18569533003
COL_296322,42682.55562300428
COL_296509,36517.87326686764
COL_296521,276893.2112425199
COL_296756,30702.644785985096
COL_296901,58806.04788749327
COL_297293,34089.81487799293
COL_297324,40962.12070880241
COL_297326,59441.35752240036
COL_297329,37082.40738646407
COL_297441,48232.776081279124
COL_297472,39176.58146553237
COL_297631,63149.641381277776
COL_297815,91769.84612559165
COL_298020,39752.60426883605
COL_298046,67731.63025018292
COL_298052,42290.96259016145
COL_298055,108718.13724848194
COL_298064,65036.04535026329
COL_298075,72046.23779561576
COL_298099,43854.747562578224
COL_298101,76492.94386269499
COL_298102,44594.083995263994
COL_298103,25800.12988936591
COL_298104,38844.683274614465
COL_298261,64604.91823456881
COL_298459,254703.8598278686
COL_298471,38432.34745182574
COL_298481,60251.83501798655
COL_298516,60580.72737542827
COL_298532,45834.85095704858
COL_298539,41264.49172720767
COL_298593,343257.6940046297
COL_298719,37531.72171854679
COL_298724,55386.4647337912
COL_298733,36162.143771404706
COL_298817,81951.05786429578
COL_298837,53328.377898297025
COL_298968,192698.6885288074
COL_299209,69874.50619919607
COL_299221,319606.6296113341
COL_299361,41640.51841706183
COL_299366,52043.36035651079
COL_299450,116543.39441044602
COL_299454,50022.32415223506
COL_299455,86944.03283257401
COL_299459,80634.97523314958
COL_299464,33452.43825472343
COL_299468,71097.88872375511
COL_299486,43841.89292939575
COL_299491,103496.8913876438
COL_299497,67640.68816065234
COL_299499,61666.382734969
COL_299501,86923.87318957159
COL_299540,45968.98117712395
COL_299615,58311.345608667194
COL_299659,270938.63663945586
COL_299678,157800.32887707496
COL_299795,73732.54476006352
COL_299818,50674.27775382038
COL_299819,85367.54725384327
COL_299820,102583.86798725722
COL_299960,67895.1705593569
COL_300095,68507.41909896863
COL_300108,400954.6929865617
COL_300125,29870.34023423175
COL_300144,270183.8293475988
COL_300225,59679.8764059196
COL_300305,243854.74297829324
COL_300423,42270.2040262863
COL_300491,69158.61574047439
COL_300562,41451.53900882542
COL_300747,39010.1507494674
COL_300816,61346.07968792037
COL_300942,39147.79894772084
COL_300959,46987.66603435658
COL_300962,37218.16388805411
COL_301220,35219.333210894
COL_301285,63923.894096101416
COL_301290,81323.71935807916
COL_301303,87538.79565763792
COL_301367,40841.78825566133
COL_301368,62394.50337451873
COL_301378,101011.10210908274
COL_301401,57389.32209239964
COL_301444,34272.90099544148
COL_301445,51837.717933246335
COL_301574,85509.97955367608
COL_301649,30168.92637064187
COL_301669,70179.27419533745
COL_301670,49682.82854343561
COL_301679,57548.26491427724
COL_301709,32687.442260895383
COL_301757,206220.23070997684
COL_301819,35709.602378387935
COL_301820,42785.53106301425
COL_301821,38087.09293302873
COL_301822,37845.18985220913
COL_301823,38421.67189687306
COL_301843,46883.008625482835
COL_301976,67867.88305638172
COL_301986,41057.338693074766
COL_302097,48568.52522212528
COL_302111,92840.64912442805
COL_302139,47443.65957922829
COL_302293,30880.314405554374
COL_302294,42637.50358841219
COL_302428,53198.65777019357
COL_302465,45299.45901455429
COL_302497,77587.6844174577
COL_302548,36563.131849354526
COL_302597,41941.144162832294
COL_302726,46560.75991650446
COL_302745,58708.093310066884
COL_302873,41998.03035785261
COL_302926,47037.208044351944
COL_302986,53790.026362549856
COL_302987,49962.83770097092
COL_302994,63062.33047494871
COL_303002,93653.92308491626
COL_303004,47637.917756229144
COL_303007,38251.405201831534
COL_303069,58183.613035895236
COL_303147,34223.48983138813
COL_303265,48455.83269669001
COL_303285,87019.89466255758
COL_303366,37381.516571911416
COL_303405,143661.8258544777
COL_303564,34009.24717041657
COL_303569,31656.784199182664
COL_303618,110083.67684308681
COL_303623,71593.18342515647
COL_303624,55940.467964576615
COL_303625,56929.471975869434
COL_303626,49998.65511877497
COL_303627,42000.21003107549
COL_303637,21847.585575597543
COL_303638,35498.39142005894
COL_304041,51685.9166070684
COL_304147,425226.19354797143
COL_304255,233124.39407335786
