id,per_square_meter_price
COL_289284,41322.65710159047
COL_289305,35964.103270940264
COL_289318,37153.68401908917
COL_289354,91786.36538315855
COL_289399,44245.047109763254
COL_289428,31790.28047577025
COL_289460,46404.441880174396
COL_289493,48477.6567583379
COL_289495,43300.421707069596
COL_289749,44874.965758169856
COL_289763,177952.4849889923
COL_289778,54254.42311114729
COL_289801,31683.49559054718
COL_289971,31820.97525802095
COL_290143,45848.4098053817
COL_290169,72243.94472845849
COL_290252,27927.33438627238
COL_290336,25380.65735527192
COL_290398,35752.28906414273
COL_290403,37684.29731907573
COL_290431,30400.413442755034
COL_290466,44194.79968116779
COL_290486,50755.05654822873
COL_290497,25746.312270646195
COL_290510,37463.97281968078
COL_290559,35074.77535419709
COL_290600,63381.80618411049
COL_290602,64278.222291501064
COL_290716,37526.73095915977
COL_290717,22809.678905468132
COL_290876,38775.71798756286
COL_290966,28912.15217256985
COL_291008,31158.2013283557
COL_291021,122052.75473988327
COL_291043,61360.304731282085
COL_291190,51907.03192632098
COL_291192,47704.442665330665
COL_291274,44004.998714082525
COL_291284,63184.030425140816
COL_291397,31213.585939120134
COL_291450,56597.8436744203
COL_291738,58791.26183767252
COL_291740,28832.697690590845
COL_291825,32229.371957909734
COL_291900,44377.40664039272
COL_292045,67326.161191327
COL_292135,42272.56516303926
COL_292258,35684.295256776204
COL_292275,25056.620370480574
COL_292279,48228.564746547214
COL_292364,48495.61674081216
COL_292417,29195.585957937496
COL_292421,42100.26486137153
COL_292501,45836.85690854123
COL_292654,79577.5220150392
COL_292906,46717.407663098435
COL_292926,24358.377552255846
COL_293123,46658.25909082501
COL_293135,29670.483874545323
COL_293496,42135.08540663278
COL_293497,43623.93454608753
COL_293588,181611.60440255265
COL_293614,135588.34247556474
COL_293631,73177.36293940338
COL_293703,28742.023238656107
COL_293773,26582.142133173562
COL_293780,45769.74827219505
COL_293783,28839.451685698274
COL_293826,33059.332436957
COL_293889,80807.63967333036
COL_293952,47243.44120804088
COL_293956,38474.66051062643
COL_294068,61222.53834203794
COL_294101,46659.742591864575
COL_294115,39930.492642515026
COL_294143,32925.898715702984
COL_294200,32898.28323453207
COL_294245,28061.986609137195
COL_294261,24479.341943384537
COL_294293,53045.73734830074
COL_294300,50497.60785367445
COL_294350,40139.18642778223
COL_294488,49199.70695615141
COL_294525,49603.51544799539
COL_294553,39243.04633002037
COL_294558,39915.81748573274
COL_294593,38746.30045313335
COL_294691,43644.37453432494
COL_294716,22485.711976124458
COL_294729,52692.858179757466
COL_294785,54357.23164038188
COL_294917,54490.96985964192
COL_294951,23345.787963024097
COL_294975,36974.7424220853
COL_295255,23938.390449783223
COL_295327,17616.92004619716
COL_295509,34909.28503637566
COL_295595,52492.072234545834
COL_296322,33857.171352994774
COL_296509,27727.63095648783
COL_296521,190814.8298633594
COL_296756,27538.398827622503
COL_296901,49981.27368270467
COL_297293,25615.85641529807
COL_297324,36750.353690919685
COL_297326,47384.93141900147
COL_297329,31759.95071354433
COL_297441,35021.1882874052
COL_297472,34456.57020575323
COL_297631,50264.26480764934
COL_297815,83766.88070185445
COL_298020,31765.892721849967
COL_298046,54242.05666263231
COL_298052,35251.76333377318
COL_298055,93579.97565291078
COL_298064,48938.780003857006
COL_298075,55836.70926946509
COL_298099,39749.83157481061
COL_298101,70886.6446175777
COL_298102,43161.852581817264
COL_298103,30369.224401695716
COL_298104,43785.23712186997
COL_298261,51262.14301996702
COL_298459,244615.4216567514
COL_298471,31078.31402861102
COL_298481,52948.7379538476
COL_298516,44592.765534128564
COL_298532,33570.27502973708
COL_298539,37009.09659058702
COL_298593,265484.5526676956
COL_298719,29878.906564577257
COL_298724,33830.04232071008
COL_298733,31952.12686126006
