id,per_square_meter_price
COL_289284,40174.98486328125
COL_289305,43867.9716796875
COL_289318,44840.3359375
COL_289354,92613.1328125
COL_289399,53510.4580078125
COL_289428,54917.84326171875
COL_289460,48646.376953125
COL_289493,60789.9638671875
COL_289495,57437.3291015625
COL_289749,45846.2265625
COL_289763,191067.01953125
COL_289778,58110.91015625
COL_289801,37565.62451171875
COL_289971,38448.248046875
COL_290143,63018.142578125
COL_290169,96614.4296875
COL_290252,34766.66357421875
COL_290336,32018.1982421875
COL_290398,36647.54296875
COL_290403,50462.7216796875
COL_290431,33970.7314453125
COL_290466,46943.3974609375
COL_290486,48789.8212890625
COL_290497,35314.6591796875
COL_290510,47099.5654296875
COL_290559,41916.6962890625
COL_290600,144823.3125
COL_290602,157819.45703125
COL_290716,47495.6591796875
COL_290717,30629.421875
COL_290876,41333.2763671875
COL_290966,42605.14501953125
COL_291008,34968.51708984375
COL_291021,130162.83203125
COL_291043,75413.369140625
COL_291190,54133.806640625
COL_291192,49885.6845703125
COL_291274,45806.6494140625
COL_291284,73914.171875
COL_291397,40379.337890625
COL_291450,57393.79296875
COL_291738,66023.3623046875
COL_291740,35030.29052734375
COL_291825,33221.65576171875
COL_291900,47688.5185546875
COL_292045,78310.7724609375
COL_292135,47197.1533203125
COL_292258,51280.52490234375
COL_292275,29384.85791015625
COL_292279,51993.0537109375
COL_292364,49744.6376953125
COL_292417,35261.4560546875
COL_292421,48237.248046875
COL_292501,50484.5498046875
COL_292654,94735.765625
COL_292906,56856.7041015625
COL_292926,34575.13525390625
COL_293123,55885.333984375
COL_293135,32603.61376953125
COL_293496,49189.51171875
COL_293497,44160.85546875
COL_293588,251438.4375
COL_293614,141300.7578125
COL_293631,77628.7568359375
COL_293703,33680.7177734375
COL_293773,33081.60498046875
COL_293780,50100.3642578125
COL_293783,32558.15087890625
COL_293826,40131.70751953125
COL_293889,82529.689453125
COL_293952,50937.578125
COL_293956,39656.31640625
COL_294068,68003.3076171875
COL_294101,63000.732421875
COL_294115,42801.369140625
COL_294143,42940.0830078125
COL_294200,39765.91943359375
COL_294245,35687.86669921875
COL_294261,27306.8310546875
COL_294293,58640.80078125
COL_294300,52295.953125
COL_294350,42286.34765625
COL_294488,50909.9951171875
COL_294525,50881.4326171875
COL_294553,47668.51171875
COL_294558,49841.9736328125
COL_294593,44932.8681640625
COL_294691,69268.3837890625
COL_294716,34914.923828125
COL_294729,55720.4501953125
COL_294785,53343.7607421875
COL_294917,71199.263671875
COL_294951,27382.25244140625
COL_294975,44633.20703125
COL_295255,33280.64453125
COL_295327,21621.013671875
COL_295509,35119.82373046875
COL_295595,55167.546875
COL_296322,40866.81396484375
COL_296509,30271.70361328125
COL_296521,227466.328125
COL_296756,36668.197265625
COL_296901,48072.3525390625
COL_297293,41145.9541015625
COL_297324,41953.7373046875
COL_297326,50252.4140625
COL_297329,46289.01220703125
COL_297441,43213.919921875
COL_297472,39435.2421875
COL_297631,61634.3603515625
COL_297815,89500.287109375
COL_298020,36789.52734375
COL_298046,59182.923828125
COL_298052,38666.912109375
COL_298055,97515.02734375
COL_298064,56862.990234375
COL_298075,53473.140625
COL_298099,41815.31591796875
COL_298101,79266.2919921875
COL_298102,55686.203125
COL_298103,48389.896484375
COL_298104,51275.595703125
COL_298261,62970.716796875
COL_298459,259977.7265625
COL_298471,38809.6533203125
COL_298481,59522.892578125
COL_298516,50377.94140625
COL_298532,36757.32763671875
COL_298539,41263.94580078125
COL_298593,283006.0234375
COL_298719,40247.69970703125
COL_298724,42766.4326171875
COL_298733,42052.95947265625
COL_298817,78964.833984375
COL_298837,50864.7998046875
COL_298968,206444.00390625
COL_299209,59368.6279296875
COL_299221,211643.53125
COL_299361,43920.54736328125
COL_299366,61125.9990234375
COL_299450,89722.3466796875
COL_299454,56362.1591796875
COL_299455,76166.2568359375
COL_299459,73650.796875
COL_299464,45670.7421875
COL_299468,56787.322265625
COL_299486,52690.986328125
COL_299491,89426.8125
COL_299497,76757.48046875
COL_299499,50648.4228515625
COL_299501,87374.892578125
COL_299540,43858.228515625
COL_299615,48470.978515625
COL_299659,161407.05078125
COL_299678,130320.6484375
COL_299795,36569.66845703125
COL_299818,42399.25732421875
COL_299819,94418.037109375
COL_299820,99889.33203125
COL_299960,57943.7939453125
COL_300095,62496.8017578125
COL_300108,379091.96875
COL_300125,31117.390625
COL_300144,281774.71875
COL_300225,52741.7041015625
COL_300305,233791.77734375
COL_300423,41539.76806640625
COL_300491,44113.0625
COL_300562,41781.15966796875
COL_300747,37696.54736328125
COL_300816,49252.0048828125
COL_300942,45840.9306640625
COL_300959,42696.22998046875
COL_300962,44657.63671875
COL_301220,41363.23681640625
COL_301285,50868.0859375
COL_301290,64011.6669921875
COL_301303,77289.0263671875
COL_301367,35939.98291015625
COL_301368,43859.4990234375
COL_301378,70405.486328125
COL_301401,50843.3154296875
COL_301444,36534.7353515625
COL_301445,51787.478515625
COL_301574,72570.41015625
COL_301649,34843.67919921875
COL_301669,73013.0498046875
COL_301670,45756.4912109375
COL_301679,49555.59375
COL_301709,35422.451171875
COL_301757,189255.54296875
COL_301819,43918.75390625
COL_301820,41099.61865234375
COL_301821,47711.478515625
COL_301822,39745.14794921875
COL_301823,38124.10205078125
COL_301843,46915.2236328125
COL_301976,63905.365234375
COL_301986,42435.33349609375
COL_302097,55425.791015625
COL_302111,85123.87890625
COL_302139,44132.818359375
COL_302293,35626.94091796875
COL_302294,37536.951171875
COL_302428,51741.4365234375
COL_302465,33817.23046875
COL_302497,71881.07421875
COL_302548,40734.11181640625
