id,per_square_meter_price
COL_289284,41263.15402991272
COL_289305,36565.670541184976
COL_289318,35273.7369157251
COL_289354,88496.76133863628
COL_289399,46001.185030624874
COL_289428,33316.73928991416
COL_289460,48811.121470985
COL_289493,50964.04626803226
COL_289495,48570.880027219224
COL_289749,41814.43308886307
COL_289763,212715.4942562372
COL_289778,50624.113824578315
COL_289801,36321.454722505696
COL_289971,37646.39475302418
COL_290143,50251.50894779555
COL_290169,57520.59430048809
COL_290252,11629.49598470806
COL_290336,26877.856529638462
COL_290398,34413.910878414266
COL_290403,40048.03856834578
COL_290431,30892.128091548628
COL_290466,42269.33544974696
COL_290486,56124.71728275972
COL_290497,31329.9149545018
COL_290510,41448.24277723571
COL_290559,36639.267895775985
COL_290600,85719.26402636088
COL_290602,90170.91498157136
COL_290716,39157.62447957572
COL_290717,27366.504086320416
COL_290876,51576.92473571949
COL_290966,27068.75680012564
COL_291008,22977.465556975123
COL_291021,319375.94277061784
COL_291043,159455.49372733347
COL_291190,50206.23766309104
COL_291192,38587.42399988433
COL_291274,43907.39576953956
COL_291284,64952.79493821445
COL_291397,36336.26807277901
COL_291450,71966.02601788976
COL_291738,57221.06979191084
COL_291740,33987.93234023124
COL_291825,31870.27879523492
COL_291900,165684.10792428988
COL_292045,72915.83624588435
COL_292135,40643.39173154423
COL_292258,69679.75628427019
COL_292275,22215.599906782485
COL_292279,49423.36593301748
COL_292364,53269.59592651317
COL_292417,28882.967326561313
COL_292421,44305.46671148537
COL_292501,48731.453912305726
COL_292654,88448.91613994712
COL_292906,43460.96001358339
COL_292926,23610.768720321412
COL_293123,82700.82359042931
COL_293135,28778.1765378366
COL_293496,43267.25854785755
COL_293497,42356.9266581676
COL_293588,301757.1100343292
COL_293614,118898.69797970774
COL_293631,69813.1235373145
COL_293703,30011.302445415917
COL_293773,28108.14121581115
COL_293780,42066.422092611065
COL_293783,29126.555715805403
COL_293826,37331.285165470406
COL_293889,85842.23471563357
COL_293952,52424.29253798208
COL_293956,35999.60363705692
COL_294068,65141.37765656111
COL_294101,46718.36424810617
COL_294115,44066.14766982402
COL_294143,32587.99611745494
COL_294200,35803.36590198951
COL_294245,25590.436060065942
COL_294261,25151.65239518457
COL_294293,52019.58769497551
COL_294300,72320.45424092739
COL_294350,42380.468291802485
COL_294488,58158.06354548281
COL_294525,69435.7909580752
COL_294553,35800.58901317159
COL_294558,42803.40596625456
COL_294593,40228.46281034362
COL_294691,41828.48562210261
COL_294716,23271.328444498835
COL_294729,53461.68754821676
COL_294785,55499.48014417278
COL_294917,61970.000727107596
COL_294951,26600.69346927622
COL_294975,36287.91560947941
COL_295255,24965.622892380445
COL_295327,22767.219506694022
COL_295509,38954.44674215168
COL_295595,50803.21704518568
COL_296322,37795.39615679523
COL_296509,29898.935430021676
COL_296521,227192.95210389583
COL_296756,27071.03993855574
COL_296901,48757.806754866055
COL_297293,26292.762327513763
COL_297324,40620.83939624522
