id,per_square_meter_price
COL_289284,39955.330078125
COL_289305,46383.298828125
COL_289318,40570.09228515625
COL_289354,82609.583984375
COL_289399,50395.185546875
COL_289428,39962.98779296875
COL_289460,33146.81494140625
COL_289493,54164.931640625
COL_289495,43043.04296875
COL_289749,50150.849609375
COL_289763,155067.38671875
COL_289778,46640.9921875
COL_289801,30252.54443359375
COL_289971,40176.265625
COL_290143,60832.3232421875
COL_290169,62162.7978515625
COL_290252,32586.54736328125
COL_290336,27828.61474609375
COL_290398,32858.203125
COL_290403,46177.7021484375
COL_290431,37160.23681640625
COL_290466,49788.1787109375
COL_290486,56887.1181640625
COL_290497,35835.26220703125
COL_290510,43808.06640625
COL_290559,40911.1142578125
COL_290600,60206.8564453125
COL_290602,61672.2783203125
COL_290716,44444.2666015625
COL_290717,26549.1455078125
COL_290876,42308.14453125
COL_290966,27259.65478515625
COL_291008,30408.80078125
COL_291021,158658.603515625
COL_291043,85486.8701171875
COL_291190,55864.701171875
COL_291192,51244.2001953125
COL_291274,42766.47802734375
COL_291284,67010.771484375
COL_291397,37610.009765625
COL_291450,76726.6318359375
COL_291738,58045.7333984375
COL_291740,28460.208984375
COL_291825,28351.84912109375
COL_291900,42582.8017578125
COL_292045,64854.8369140625
COL_292135,41130.08203125
COL_292258,49932.5341796875
COL_292275,33138.42431640625
COL_292279,51985.9091796875
COL_292364,56366.12890625
COL_292417,25702.21875
COL_292421,52232.2265625
COL_292501,41620.38427734375
COL_292654,90101.935546875
COL_292906,58488.537109375
COL_292926,31226.5751953125
COL_293123,44768.6728515625
COL_293135,30823.7861328125
COL_293496,58135.2275390625
COL_293497,44107.68017578125
COL_293588,156604.857421875
COL_293614,153913.04296875
COL_293631,70517.37109375
COL_293703,27157.5419921875
COL_293773,33339.1826171875
COL_293780,44707.20703125
COL_293783,34154.93359375
COL_293826,32252.11669921875
COL_293889,78801.275390625
COL_293952,51274.650390625
COL_293956,35199.109375
COL_294068,72193.3388671875
COL_294101,58360.3955078125
COL_294115,46738.3896484375
COL_294143,37669.39111328125
COL_294200,35653.4228515625
COL_294245,28475.345703125
COL_294261,26799.43994140625
COL_294293,57142.2001953125
COL_294300,58590.2763671875
COL_294350,37313.2451171875
COL_294488,41296.80029296875
COL_294525,54318.333984375
COL_294553,35854.1357421875
COL_294558,46196.16796875
COL_294593,39939.88916015625
