id,per_square_meter_price
COL_289284,37332.27123020791
COL_289305,35653.88757388145
COL_289318,35104.31811639669
COL_289354,91269.97230273424
COL_289399,44917.118682103515
COL_289428,34638.50953603123
COL_289460,48585.1396928287
COL_289493,48194.08638965227
COL_289495,45121.64020064134
COL_289749,45243.64091115356
COL_289763,187134.47049231685
COL_289778,53970.551913760195
COL_289801,35024.4550290384
COL_289971,34084.88688748193
COL_290143,49597.4628762088
COL_290169,55828.935399113456
COL_290252,20375.875985893068
COL_290336,25148.963095875
COL_290398,29207.609366071116
COL_290403,42121.81911113893
COL_290431,26496.416375984772
COL_290466,40796.39761135486
COL_290486,53266.61753460205
COL_290497,29694.487400697326
COL_290510,37412.393634415814
COL_290559,34631.382158816974
COL_290600,69536.02488290431
COL_290602,70143.76581373675
COL_290716,37669.6652100427
COL_290717,23901.022187459464
COL_290876,37455.19673988316
COL_290966,29307.780754080617
COL_291008,26701.60744393502
COL_291021,172566.50460221534
COL_291043,83492.2681163124
COL_291190,50915.1351072373
COL_291192,37773.356031706935
COL_291274,42657.161539290784
COL_291284,66772.92464287567
COL_291397,34665.91355849316
COL_291450,65335.379222176045
COL_291738,57553.96364001177
COL_291740,34138.87992346407
COL_291825,30226.265040430622
COL_291900,47780.96338729103
COL_292045,70317.59326826435
COL_292135,39653.684021334804
COL_292258,36338.502796541004
COL_292275,22774.428010803884
COL_292279,49574.33204916091
COL_292364,51512.130060548836
COL_292417,28867.48681782869
COL_292421,41017.515474596104
COL_292501,46744.3265973116
COL_292654,84819.07550306569
COL_292906,42716.885221114935
COL_292926,24941.32560465198
COL_293123,43165.879299970904
COL_293135,28442.308274710307
COL_293496,41464.010377198574
COL_293497,41469.94075031339
COL_293588,223115.28599638212
COL_293614,132382.89398642964
COL_293631,70564.05476068806
COL_293703,27469.59754200035
COL_293773,27316.728355032687
COL_293780,42593.469955324326
COL_293783,27577.511190183483
COL_293826,35181.79901251108
COL_293889,83148.26834437878
COL_293952,51026.31867704156
COL_293956,34038.22182329872
COL_294068,63692.190974723395
COL_294101,44848.74488196804
COL_294115,41368.58962937878
COL_294143,33545.600334074305
COL_294200,36465.73059615157
COL_294245,26905.311455133527
COL_294261,24703.190907585766
COL_294293,49161.02481517931
COL_294300,52473.64757055209
COL_294350,41462.60453152869
COL_294488,45199.879744876205
COL_294525,62597.820729506864
COL_294553,37494.87792145797
COL_294558,40399.54363789113
COL_294593,37707.937227413335
COL_294691,43290.203865382726
COL_294716,23864.25781249191
COL_294729,50512.78082887826
COL_294785,59234.99758660728
COL_294917,55597.42089357634
COL_294951,24229.432106392072
COL_294975,38068.691632457034
COL_295255,24201.957249905674
COL_295327,18884.406889199723
COL_295509,37334.430717227224
COL_295595,48246.619021626735
COL_296322,36742.65874605435
COL_296509,28342.25741340251
COL_296521,209497.7583876949
COL_296756,28044.207185512507
COL_296901,48588.346742935246
COL_297293,28474.562678459326
COL_297324,38964.79107062458
COL_297326,48968.44541057893
COL_297329,33445.06031891772
COL_297441,30504.09926163152
COL_297472,36087.42024122639
