id,per_square_meter_price
COL_289284,40695.38060423283
COL_289305,35827.639238639415
COL_289318,36176.73757850127
COL_289354,93778.12407349248
COL_289399,44763.268637047586
COL_289428,33237.69486210341
COL_289460,46268.76222374915
COL_289493,48857.29957499105
COL_289495,43346.332915697254
COL_289749,44434.89102477835
COL_289763,173275.17060367623
COL_289778,53644.11239415549
COL_289801,31140.978603546617
COL_289971,31812.486004339742
COL_290143,45817.729110921406
COL_290169,71040.77092598144
COL_290252,27620.755303255606
COL_290336,24554.66857047003
COL_290398,36648.87395644771
COL_290403,36975.56833040728
COL_290431,29684.898428756573
COL_290466,44803.39511502201
COL_290486,50945.100776847314
COL_290497,25173.918155175168
COL_290510,38201.3479320301
COL_290559,36312.26854258009
COL_290600,64254.03236053768
COL_290602,64267.06049064937
COL_290716,36050.82572740095
COL_290717,23531.19461328126
COL_290876,37456.74991519574
COL_290966,28532.67056592013
COL_291008,30102.41548761808
COL_291021,125569.02311323784
COL_291043,61083.895175004596
COL_291190,53026.99222373093
COL_291192,47570.1518980097
COL_291274,44518.989829293234
COL_291284,63893.72810850972
COL_291397,31435.93589093326
COL_291450,56461.08231141862
COL_291738,62791.643154701596
COL_291740,28059.64446869321
COL_291825,32071.93476839371
COL_291900,45838.36883060197
COL_292045,67241.31211668892
COL_292135,41141.53169721813
COL_292258,34550.454271118346
COL_292275,24925.979400394124
COL_292279,48640.146025947164
COL_292364,47809.40135803973
COL_292417,29165.95268447657
COL_292421,42736.691553910394
COL_292501,43645.458644671824
COL_292654,78349.1453621276
COL_292906,50340.42384567189
COL_292926,25575.154983965043
COL_293123,45638.034179171686
COL_293135,28463.251806596545
COL_293496,42789.75265505055
COL_293497,42682.823973975224
COL_293588,179125.7589548223
COL_293614,145823.54690957628
COL_293631,71627.37670332604
COL_293703,29060.610383755527
COL_293773,26130.295241410702
COL_293780,43481.20902920603
COL_293783,28203.690471397207
COL_293826,31917.4007680545
COL_293889,80179.6396470288
COL_293952,46051.77616302033
COL_293956,38132.15764460828
COL_294068,61807.65180188931
COL_294101,46473.333687124185
COL_294115,40894.56846252396
COL_294143,32026.262135986588
COL_294200,33459.50166081829
COL_294245,27435.027590403413
COL_294261,24882.48944161945
COL_294293,52403.03292593643
COL_294300,50425.26539778773
COL_294350,40056.93865729011
COL_294488,49262.96245565575
COL_294525,49053.17949986434
COL_294553,39285.768923920215
COL_294558,39176.10005383148
COL_294593,36381.81197906651
COL_294691,45741.70740293778
COL_294716,23325.51470464827
COL_294729,52572.25991899768
COL_294785,54484.04174162821
COL_294917,56801.57170294431
COL_294951,22854.3128374097
COL_294975,36402.9979602487
COL_295255,24415.04241429686
COL_295327,17872.98801039877
COL_295509,35141.83823726687
COL_295595,52161.63997621252
COL_296322,33126.6726122059
COL_296509,27998.955414001925
COL_296521,183233.63836482062
COL_296756,26905.86496221729
COL_296901,49792.22893543121
COL_297293,25946.925457747253
COL_297324,36294.66530195204
COL_297326,47412.44259760507
COL_297329,31720.705291400718
COL_297441,34866.19337258249
COL_297472,34167.86093831772
COL_297631,50699.99789577928
COL_297815,83546.72502145104
COL_298020,31319.87116758498
COL_298046,53881.97171092894
COL_298052,35395.02507328361
COL_298055,94939.83541266585
COL_298064,48826.19331707131
COL_298075,55744.95454452766
COL_298099,40909.53839240219
COL_298101,71067.8955843255
COL_298102,41745.5159913109
COL_298103,29746.76143385026
COL_298104,41506.551393036214
COL_298261,53929.95357776665
COL_298459,244840.4002270192
COL_298471,31491.43445674835
COL_298481,53436.70774717405
COL_298516,45641.83512899915
COL_298532,34508.94310861396
COL_298539,36261.454378221955
COL_298593,224159.62915197175
COL_298719,28776.82323987146
COL_298724,33836.59988150342
COL_298733,32744.743890454974
COL_298817,77321.6291126303
COL_298837,43500.940770430956
COL_298968,188104.81964105435
COL_299209,50516.04251433269
COL_299221,258265.01257027258
COL_299361,32576.90052775805
COL_299366,47404.029400276006
COL_299450,80695.23332819855
COL_299454,49267.9475221938
COL_299455,71101.66995272743
COL_299459,70117.98258443925
COL_299464,28308.337112201978
COL_299468,52607.800755784934
COL_299486,38189.85632862527
COL_299491,87559.95986781336
COL_299497,56298.582400346204
COL_299499,43420.53085731057
COL_299501,72270.6412850359
COL_299540,39273.59407910305
COL_299615,45257.18706421591
COL_299659,171495.062593253
COL_299678,149114.55801020976
COL_299795,32549.186773486603
COL_299818,41075.63201460082
COL_299819,78097.53010218845
COL_299820,101529.13770222469
COL_299960,55097.56107056067
COL_300095,60465.62492616178
COL_300108,209875.04068727142
COL_300125,25023.82365683353
COL_300144,300931.5159400722
COL_300225,37652.871041102444
COL_300305,214265.37752836855
COL_300423,36602.19540997158
COL_300491,34759.75217947654
COL_300562,35612.95851196856
COL_300747,31496.000779210946
COL_300816,44544.13283643316
COL_300942,34596.69903163314
COL_300959,38098.536651567636
COL_300962,34868.83430086404
COL_301220,33303.774028599546
COL_301285,56659.9344959036
COL_301290,65447.481701826095
COL_301303,77628.64832349757
COL_301367,39447.99121784177
COL_301368,42740.65094701001
COL_301378,72523.04334998062
COL_301401,41497.09678324012
COL_301444,33468.706327682245
COL_301445,46626.966172780194
COL_301574,80491.40844593712
COL_301649,24820.04161219776
COL_301669,49747.158466421846
COL_301670,38567.44862206728
COL_301679,48786.89981549105
COL_301709,29028.33546466617
COL_301757,146541.98071266542
COL_301819,27891.754499656457
COL_301820,36858.68558881942
COL_301821,33464.305065372995
COL_301822,31694.329081173473
COL_301823,34879.06977516296
COL_301843,37719.677273833586
COL_301976,56037.26245160596
COL_301986,31627.184135263356
COL_302097,38288.68043261056
COL_302111,80326.47212040272
COL_302139,37202.12964786363
COL_302293,31645.918192911027
COL_302294,38589.06430429671
COL_302428,43168.29435849722
COL_302465,34000.799795472885
COL_302497,70083.6850857869
COL_302548,26834.86859687927
COL_302597,34466.20810236024
COL_302726,44258.347786058526
COL_302745,47080.5817322157
COL_302873,33536.51577011858
COL_302926,36484.630884770355
COL_302986,43246.88197533198
COL_302987,40154.525035503444
COL_302994,56202.70781044741
COL_303002,82731.54527542886
COL_303004,38147.806305961276
COL_303007,32990.724596789514
COL_303069,51701.379950337636
COL_303147,28826.464241173035
COL_303265,37347.03579852263
COL_303285,73846.1196921547
COL_303366,29474.269049045088
COL_303405,71602.11172672133
COL_303564,35172.68022361122
COL_303569,27396.94434980877
COL_303618,82911.97872175832
